date,from,to,code,gsp,region_name,unit_rate_excl_vat,unit_rate_incl_vat
2019-06-13,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.22,9.681
2019-06-14,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.58,10.059
2019-06-14,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-06-14,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-06-14,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.52,8.946
2019-06-14,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.22,9.681
2019-06-14,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.64,9.072
2019-06-14,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-06-14,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.16,8.568
2019-06-14,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.35,8.7675
2019-06-14,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.35,8.7675
2019-06-14,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-06-14,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.64,10.122
2019-06-14,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.76,12.348
2019-06-14,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.44,14.112
2019-06-14,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-06-14,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.76,12.348
2019-06-14,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.14,12.747
2019-06-14,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.28,11.844
2019-06-14,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-06-14,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-06-14,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.63,11.1615
2019-06-14,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.1,10.605
2019-06-14,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.98,10.479
2019-06-14,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.14,9.597
2019-06-14,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.64,9.072
2019-06-14,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.28,8.694
2019-06-14,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.18,8.589
2019-06-14,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.04,8.442
2019-06-14,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.04,8.442
2019-06-14,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.4,8.82
2019-06-14,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,20.64,21.672
2019-06-14,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.52,24.696
2019-06-14,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.52,24.696
2019-06-14,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,24.58,25.809
2019-06-14,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,24.48,25.704
2019-06-14,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,25.44,26.712
2019-06-14,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.6,13.23
2019-06-14,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.36,12.978
2019-06-14,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.76,12.348
2019-06-14,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-06-14,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-06-14,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-06-14,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-06-14,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.4,8.82
2019-06-14,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-06-14,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.77,10.2585
2019-06-14,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-06-14,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.09,8.4945
2019-06-15,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.11,8.5155
2019-06-15,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.16,8.568
2019-06-15,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.11,8.5155
2019-06-15,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.04,8.442
2019-06-15,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.85,8.2425
2019-06-15,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.85,8.2425
2019-06-15,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.68,8.064
2019-06-15,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.68,8.064
2019-06-15,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.68,8.064
2019-06-15,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.68,8.064
2019-06-15,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.04,8.442
2019-06-15,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.16,8.568
2019-06-15,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.4,8.82
2019-06-15,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.88,9.324
2019-06-15,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.46,9.933
2019-06-15,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.49,11.0145
2019-06-15,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-06-15,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.78,11.319
2019-06-15,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-06-15,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.46,10.983
2019-06-15,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.96,10.458
2019-06-15,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-06-15,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-06-15,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.26,8.673
2019-06-15,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.26,8.673
2019-06-15,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.92,8.316
2019-06-15,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.04,8.442
2019-06-15,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.68,8.064
2019-06-15,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.68,8.064
2019-06-15,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.04,8.442
2019-06-15,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,20.04,21.042
2019-06-15,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,21.6,22.68
2019-06-15,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,21.6,22.68
2019-06-15,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.04,24.192
2019-06-15,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.23,24.3915
2019-06-15,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.74,24.927
2019-06-15,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-06-15,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.69,12.2745
2019-06-15,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.28,11.844
2019-06-15,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.87,11.4135
2019-06-15,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.87,11.4135
2019-06-15,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.13,10.6365
2019-06-15,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-06-15,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.4,8.82
2019-06-15,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.66,11.193
2019-06-15,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.8,10.29
2019-06-15,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-06-15,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.54,8.967
2019-06-16,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.88,9.324
2019-06-16,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.88,9.324
2019-06-16,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.88,9.324
2019-06-16,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.33,8.7465
2019-06-16,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.4,8.82
2019-06-16,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.11,8.5155
2019-06-16,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.9,8.295
2019-06-16,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.32,7.686
2019-06-16,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.63,8.0115
2019-06-16,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.04,8.442
2019-06-16,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.88,9.324
2019-06-16,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-06-16,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.4,8.82
2019-06-16,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.76,9.198
2019-06-16,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9,9.45
2019-06-16,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-06-16,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.92,11.466
2019-06-16,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-06-16,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-06-16,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.3,11.865
2019-06-16,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.58,11.109
2019-06-16,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.75,11.2875
2019-06-16,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.85,11.3925
2019-06-16,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.77,10.2585
2019-06-16,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.4,8.82
2019-06-16,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.73,8.1165
2019-06-16,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.44,7.812
2019-06-16,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.2,7.56
2019-06-16,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.44,7.812
2019-06-16,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.09,8.4945
2019-06-16,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,19.97,20.9685
2019-06-16,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,22.08,23.184
2019-06-16,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,21.96,23.058
2019-06-16,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.04,24.192
2019-06-16,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,22.87,24.0135
2019-06-16,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.04,24.192
2019-06-16,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-06-16,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-06-16,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-06-16,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-06-16,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-06-16,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-06-16,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.2,10.71
2019-06-16,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.4,8.82
2019-06-16,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-06-16,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.88,9.324
2019-06-16,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.92,8.316
2019-06-16,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,6.24,6.552
2019-06-17,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,6.34,6.657
2019-06-17,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,6.74,7.077
2019-06-17,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,6.84,7.182
2019-06-17,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,6.05,6.3525
2019-06-17,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,6.82,7.161
2019-06-17,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.01,7.3605
2019-06-17,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.01,7.3605
2019-06-17,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,6.05,6.3525
2019-06-17,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.92,8.316
2019-06-17,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.83,9.2715
2019-06-17,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-06-17,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.42,10.941
2019-06-17,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.78,9.219
2019-06-17,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.85,11.3925
2019-06-17,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-06-17,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.27,10.7835
2019-06-17,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.23,11.7915
2019-06-17,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-06-17,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-06-17,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.02,9.471
2019-06-17,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.02,9.471
2019-06-17,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.02,9.471
2019-06-17,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.64,9.072
2019-06-17,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.42,8.841
2019-06-17,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.68,8.064
2019-06-17,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.68,8.064
2019-06-17,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.23,8.6415
2019-06-17,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.82,8.211
2019-06-17,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.06,8.463
2019-06-17,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.33,8.7465
2019-06-17,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,20.33,21.3465
2019-06-17,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,20.88,21.924
2019-06-17,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,22.92,24.066
2019-06-17,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.52,24.696
2019-06-17,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.64,24.822
2019-06-17,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,24.48,25.704
2019-06-17,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.19,12.7995
2019-06-17,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.19,12.7995
2019-06-17,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12,12.6
2019-06-17,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.64,12.222
2019-06-17,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.09,11.6445
2019-06-17,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.68,11.214
2019-06-17,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.01,10.5105
2019-06-17,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.46,9.933
2019-06-17,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.88,9.324
2019-06-17,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-06-17,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.23,8.6415
2019-06-17,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.73,8.1165
2019-06-18,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.68,8.064
2019-06-18,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.44,7.812
2019-06-18,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.92,8.316
2019-06-18,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.32,7.686
2019-06-18,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.44,7.812
2019-06-18,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.68,8.064
2019-06-18,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.2,7.56
2019-06-18,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.2,7.56
2019-06-18,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.06,8.463
2019-06-18,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.16,8.568
2019-06-18,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.46,10.983
2019-06-18,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.88,9.324
2019-06-18,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.3,8.715
2019-06-18,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.97,11.5185
2019-06-18,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-06-18,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.84,10.332
2019-06-18,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-06-18,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.84,10.332
2019-06-18,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.79,10.2795
2019-06-18,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-06-18,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-06-18,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.82,10.311
2019-06-18,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-06-18,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-06-18,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-06-18,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.84,10.332
2019-06-18,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.31,9.7755
2019-06-18,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.31,9.7755
2019-06-18,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.48,9.954
2019-06-18,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-06-18,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.28,24.444
2019-06-18,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,25.2,26.46
2019-06-18,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,25.87,27.1635
2019-06-18,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.66,27.993
2019-06-18,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.36,28.728
2019-06-18,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.36,28.728
2019-06-18,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.36,16.128
2019-06-18,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.83,15.5715
2019-06-18,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.7,13.335
2019-06-18,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-06-18,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-06-18,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.44,10.962
2019-06-18,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.34,10.857
2019-06-18,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-06-18,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-06-18,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.64,9.072
2019-06-18,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.23,8.6415
2019-06-18,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.23,8.6415
2019-06-19,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.23,8.6415
2019-06-19,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.23,8.6415
2019-06-19,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.4,8.82
2019-06-19,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.23,8.6415
2019-06-19,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.23,8.6415
2019-06-19,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.23,8.6415
2019-06-19,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.23,8.6415
2019-06-19,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.23,8.6415
2019-06-19,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.52,8.946
2019-06-19,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.23,8.6415
2019-06-19,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-06-19,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-06-19,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.66,11.193
2019-06-19,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.4,15.12
2019-06-19,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.23,14.9415
2019-06-19,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.4,15.12
